name,country,calories,fat,carbs,protein,avg_rating,prep_time,cook_time,total_time,servings,pct_fat,pct_carbs,pct_protein
Slow Cooker Reuben Dip,Jewish,298.0,23.0,6.0,18.0,4.6,5,45,50,12.0,0.6946308724832215,0.08053691275167785,0.24161073825503357
Yellow Rice with Vegetables,Spanish,206.0,1.0,43.0,4.0,4.7,15,35,50,6.0,0.043689320388349516,0.8349514563106796,0.07766990291262135
Sole Meuniere,French,485.0,28.0,25.0,33.0,5.0,10,10,20,4.0,0.5195876288659794,0.20618556701030927,0.2721649484536082
Tex-Mex Chicken Casserole,Tex-Mex,480.0,30.0,31.0,24.0,4.4,15,65,90,8.0,0.5625,0.25833333333333336,0.2
Vietnamese Eggplant with Spicy Sauce,Vietnamese,273.0,21.0,22.0,3.0,5.0,25,11,36,2.0,0.6923076923076923,0.32234432234432236,0.04395604395604396
Swedish Meatballs (From a Swede!),Swedish,69.0,6.0,1.0,4.0,4.3,20,30,50,24.0,0.782608695652174,0.057971014492753624,0.2318840579710145
Pâte Sucrée,French,324.0,18.0,37.0,4.0,4.0,20,0,275,12.0,0.5,0.4567901234567901,0.04938271604938271
Hoppin’ John,Southern Recipes,212.0,4.0,33.0,13.0,4.8,15,30,45,8.0,0.16981132075471697,0.6226415094339622,0.24528301886792453
Chicken Fra Diavolo,Italian,413.0,26.0,7.0,38.0,4.9,15,60,75,6.0,0.5665859564164649,0.06779661016949153,0.36803874092009686
Lomo Saltado (Peruvian Steak Stir-Fry),Peruvian,585.0,34.0,42.0,30.0,4.9,30,20,110,4.0,0.5230769230769231,0.28717948717948716,0.20512820512820512
Good New Orleans Creole Gumbo,Cajun and Creole,283.0,17.0,12.0,21.0,4.9,60,160,220,20.0,0.5406360424028268,0.1696113074204947,0.2968197879858657
Pear Tarte Tatin,French,444.0,22.0,58.0,4.0,5.0,30,55,100,8.0,0.44594594594594594,0.5225225225225225,0.036036036036036036
Seven Layer Tex Mex Dip,Tex-Mex,221.0,17.0,11.0,8.0,4.7,15,0,15,12.0,0.6923076923076923,0.19909502262443438,0.14479638009049775
Dessert Crepes,French,164.0,8.0,17.0,6.0,4.8,10,20,30,8.0,0.43902439024390244,0.4146341463414634,0.14634146341463414
Klupskies (Polish Burgers),Polish,270.0,15.0,11.0,22.0,4.4,15,20,35,4.0,0.5,0.16296296296296298,0.32592592592592595
Tzimmes,Jewish,129.0,3.0,27.0,2.0,4.8,15,35,50,6.0,0.20930232558139536,0.8372093023255814,0.06201550387596899
Arroz con Leche,Cuban,325.0,6.0,59.0,8.0,4.4,10,40,50,10.0,0.16615384615384615,0.7261538461538461,0.09846153846153846
Passover Rolls,Jewish,312.0,22.0,23.0,8.0,4.4,25,50,90,6.0,0.6346153846153846,0.2948717948717949,0.10256410256410256
Vietnamese Beef and Red Cabbage Bowl,Vietnamese,410.0,27.0,23.0,24.0,4.4,25,5,30,4.0,0.5926829268292683,0.22439024390243903,0.23414634146341465
Greek Lemon Chicken and Potato Bake,Canadian,551.0,29.0,42.0,35.0,4.6,10,60,70,4.0,0.47368421052631576,0.30490018148820325,0.2540834845735027
Chimichurri Muy Pefecto,Argentinian,336.0,36.0,4.0,1.0,4.3,10,0,10,6.0,0.9642857142857143,0.047619047619047616,0.011904761904761904
Southern Fried Chicken,Soul Food,491.0,32.0,16.0,33.0,4.7,15,20,80,4.0,0.5865580448065173,0.13034623217922606,0.26883910386965376
Danish Cabbage,Danish,126.0,8.0,12.0,4.0,3.9,10,24,34,6.0,0.5714285714285714,0.38095238095238093,0.12698412698412698
Swedish Cream with Summer Berries,Swedish,357.0,28.0,22.0,3.0,4.5,10,5,15,8.0,0.7058823529411765,0.24649859943977592,0.03361344537815126
Tropical Hawaiian Wedding Cake,Australian and New Zealander,297.0,9.0,52.0,5.0,4.6,10,35,45,12.0,0.2727272727272727,0.7003367003367004,0.06734006734006734
Bread Machine Challah,Jewish,182.0,7.0,26.0,4.0,4.5,30,20,115,20.0,0.34615384615384615,0.5714285714285714,0.08791208791208792
Khao Soi Soup,Thai,726.0,49.0,58.0,21.0,5.0,30,30,75,6.0,0.6074380165289256,0.31955922865013775,0.11570247933884298
Indonesian Spiced Rice,Indonesian,226.0,6.0,40.0,4.0,4.6,10,30,45,8.0,0.23893805309734514,0.7079646017699115,0.07079646017699115
Arroz Tapado (Rice-On-Top),Peruvian,510.0,18.0,63.0,23.0,4.4,20,55,90,6.0,0.3176470588235294,0.49411764705882355,0.1803921568627451
Goat Stew,Filipino,272.0,7.0,27.0,26.0,4.7,30,70,160,4.0,0.23161764705882354,0.39705882352941174,0.38235294117647056
Pandan Chiffon Cake,Filipino,227.0,12.0,24.0,6.0,5.0,15,45,60,8.0,0.47577092511013214,0.42290748898678415,0.10572687224669604
Greek Horiatiki Salad,Greek,233.0,18.0,14.0,7.0,5.0,10,0,30,4.0,0.6952789699570815,0.24034334763948498,0.12017167381974249
Amish Cinnamon Bread,Amish and Mennonite,155.0,9.0,18.0,2.0,4.5,10,60,70,36.0,0.5225806451612903,0.4645161290322581,0.05161290322580645
Traditional Gyro Meat,Greek,258.0,17.0,1.0,24.0,4.6,15,60,135,10.0,0.5930232558139535,0.015503875968992248,0.37209302325581395
Authentic Saag Paneer,Indian,299.0,20.0,18.0,17.0,4.6,15,45,60,4.0,0.6020066889632107,0.2408026755852843,0.22742474916387959
Russian Green Bean and Potato Soup,Russian,222.0,7.0,36.0,6.0,4.5,25,30,55,6.0,0.28378378378378377,0.6486486486486487,0.10810810810810811
Danish Pastry Apple Bars,Danish,356.0,18.0,47.0,4.0,4.6,30,60,90,12.0,0.4550561797752809,0.5280898876404494,0.0449438202247191
Champorado,Filipino,428.0,25.0,53.0,5.0,4.6,5,25,30,6.0,0.5257009345794392,0.4953271028037383,0.04672897196261682
Hasselback Potatoes,Scandinavian,247.0,7.0,41.0,6.0,4.4,20,55,75,4.0,0.2550607287449393,0.6639676113360324,0.09716599190283401
Malaysian Red Curry Thighs,Malaysian,354.0,28.0,6.0,21.0,4.7,15,45,60,8.0,0.711864406779661,0.06779661016949153,0.23728813559322035
Spicy Peruvian Pork,Peruvian,444.0,31.0,11.0,30.0,3.8,15,45,120,4.0,0.6283783783783784,0.0990990990990991,0.2702702702702703
Christmas Stollen,German,178.0,7.0,29.0,2.0,4.7,30,40,170,15.0,0.3539325842696629,0.651685393258427,0.0449438202247191
Greek Spanakopita,Greek,246.0,18.0,16.0,5.0,4.8,30,60,90,27.0,0.6585365853658537,0.2601626016260163,0.08130081300813008
Budin (Puerto Rican Bread Pudding),Puerto Rican,488.0,16.0,75.0,13.0,4.9,30,90,300,10.0,0.29508196721311475,0.6147540983606558,0.10655737704918032
Brown Spanish Rice,Tex-Mex,156.0,1.0,32.0,4.0,4.2,0,65,65,6.0,0.057692307692307696,0.8205128205128205,0.10256410256410256
Nong's Khao Man Gai,Thai,589.0,19.0,71.0,31.0,4.7,60,45,105,6.0,0.2903225806451613,0.48217317487266553,0.21052631578947367
Telur Balado (Spicy Chile Sauce with Eggs),Indonesian,237.0,17.0,13.0,9.0,4.4,15,20,35,6.0,0.6455696202531646,0.21940928270042195,0.1518987341772152
Southern Pimento Cheese,Southern Recipes,208.0,20.0,2.0,6.0,4.8,15,0,15,12.0,0.8653846153846154,0.038461538461538464,0.11538461538461539
Pepperoni Casserole,Italian,694.0,34.0,54.0,41.0,4.6,15,40,55,8.0,0.4409221902017291,0.3112391930835735,0.23631123919308358
Mochi Muffins,Japanese,216.0,6.0,38.0,3.0,4.2,10,40,60,12.0,0.25,0.7037037037037037,0.05555555555555555
Instant Pot Baked Beans,Canadian,321.0,15.0,36.0,11.0,4.8,15,70,125,12.0,0.4205607476635514,0.4485981308411215,0.13707165109034267
Japanese Beef Stir-Fry,Japanese,290.0,8.0,26.0,26.0,4.6,30,15,45,8.0,0.2482758620689655,0.3586206896551724,0.3586206896551724
Eclairs,French,476.0,28.0,49.0,8.0,4.5,30,50,80,9.0,0.5294117647058824,0.4117647058823529,0.06722689075630252
Air-Fried Korean Chicken Wings,Korean,347.0,12.0,45.0,16.0,4.8,10,40,50,4.0,0.3112391930835735,0.5187319884726225,0.1844380403458213
Easy Brazilian Black Bean Stew,Brazilian,117.0,1.0,19.0,8.0,4.9,15,20,35,8.0,0.07692307692307693,0.6495726495726496,0.27350427350427353
Japanese-Style Deep-Fried Shrimp,Japanese,630.0,37.0,54.0,28.0,4.8,10,15,25,4.0,0.5285714285714286,0.34285714285714286,0.17777777777777778
Smothered Cabbage,Southern Recipes,157.0,9.0,9.0,10.0,4.7,15,180,215,8.0,0.5159235668789809,0.22929936305732485,0.25477707006369427
Easy King Ranch Chicken Casserole,Tex-Mex,375.0,17.0,28.0,28.0,4.4,30,30,60,8.0,0.408,0.2986666666666667,0.2986666666666667
Simple Stovetop Amish Chicken,Amish and Mennonite,658.0,25.0,67.0,40.0,4.3,15,60,75,6.0,0.34194528875379937,0.4072948328267477,0.24316109422492402
Instant Pot Tonkotsu Ramen Broth,Japanese,436.0,37.0,11.0,15.0,3.8,20,90,120,4.0,0.7637614678899083,0.10091743119266056,0.13761467889908258
Shrimp Biryani,Indian,294.0,15.0,25.0,15.0,5.0,20,45,65,6.0,0.45918367346938777,0.3401360544217687,0.20408163265306123
Aargau Carrot Cake,Swiss,192.0,9.0,26.0,5.0,4.2,30,45,75,12.0,0.421875,0.5416666666666666,0.10416666666666667
Jansson's Temptation (Janssons Frestelse),Scandinavian,326.0,19.0,34.0,7.0,4.4,30,45,75,8.0,0.5245398773006135,0.4171779141104294,0.08588957055214724
Greek Lemon Chicken Soup,Greek,124.0,7.0,9.0,8.0,4.6,20,30,50,16.0,0.5080645161290323,0.2903225806451613,0.25806451612903225
Best Fried Green Tomatoes,Southern Recipes,510.0,27.0,56.0,13.0,4.8,5,15,20,4.0,0.4764705882352941,0.4392156862745098,0.10196078431372549
Easy Shrimp Mozambique,Portuguese,227.0,13.0,7.0,20.0,4.6,15,15,30,4.0,0.5154185022026432,0.12334801762114538,0.3524229074889868
Aranitas (Shredded Green Plantain Patties),Puerto Rican,256.0,17.0,29.0,1.0,5.0,10,10,20,4.0,0.59765625,0.453125,0.015625
Carrie's Pad Thai Salad,Thai,807.0,35.0,109.0,17.0,4.9,20,10,40,4.0,0.3903345724907063,0.540272614622057,0.08426270136307311
Natillas (Spanish Custard),Spanish,187.0,9.0,18.0,9.0,5.0,5,25,150,4.0,0.43315508021390375,0.3850267379679144,0.1925133689839572
Adas Polo (Persian Rice and Lentils),Persian,537.0,8.0,100.0,18.0,4.7,20,75,275,8.0,0.1340782122905028,0.74487895716946,0.1340782122905028
Pakistani Chicken Karahi,Pakistani,429.0,33.0,10.0,23.0,4.3,30,35,65,6.0,0.6923076923076923,0.09324009324009325,0.21445221445221446
Strassburgare,Swedish,75.0,5.0,7.0,1.0,4.5,20,10,45,36.0,0.6,0.37333333333333335,0.05333333333333334
Brazilian-Style Moist Coconut Cake,Brazilian,540.0,17.0,90.0,10.0,4.0,20,40,240,12.0,0.2833333333333333,0.6666666666666666,0.07407407407407407
Irresistible Whole Wheat Challah,Jewish,215.0,8.0,33.0,6.0,4.5,30,30,160,16.0,0.33488372093023255,0.6139534883720931,0.11162790697674418
Baked Chicken Reuben,Polish,446.0,28.0,17.0,33.0,3.9,5,90,95,6.0,0.5650224215246636,0.15246636771300448,0.29596412556053814
Greek Chicken,Greek,412.0,31.0,4.0,31.0,4.7,10,30,160,8.0,0.6771844660194175,0.038834951456310676,0.30097087378640774
Apple Walnut Canadian Butter Tarts,Canadian,344.0,22.0,35.0,4.0,4.9,30,10,70,12.0,0.5755813953488372,0.4069767441860465,0.046511627906976744
Greek Beef Stuffed Onions (Salantourmasi),Greek,428.0,25.0,26.0,26.0,4.8,30,170,240,6.0,0.5257009345794392,0.24299065420560748,0.24299065420560748
New Mom Broccoli Kugel,Jewish,261.0,24.0,9.0,6.0,4.6,10,110,120,9.0,0.8275862068965517,0.13793103448275862,0.09195402298850575
Chimichurri Marinade,Argentinian,258.0,27.0,3.0,1.0,4.5,15,0,15,8.0,0.9418604651162791,0.046511627906976744,0.015503875968992248
Char Siu (Chinese BBQ Pork),Chinese,483.0,9.0,54.0,44.0,4.5,10,35,165,4.0,0.16770186335403728,0.4472049689440994,0.36438923395445133
Cuban Mini Melts,Cuban,208.0,11.0,16.0,12.0,5.0,15,10,25,10.0,0.47596153846153844,0.3076923076923077,0.23076923076923078
Wet-Bottom Shoofly Pie,Amish and Mennonite,407.0,12.0,73.0,5.0,3.6,30,40,70,8.0,0.26535626535626533,0.7174447174447175,0.04914004914004914
Viennese Chocolate-Nut Cake,Austrian,512.0,33.0,51.0,6.0,4.0,20,60,90,10.0,0.580078125,0.3984375,0.046875
Authentic Chimichurri,Argentinian,133.0,14.0,1.0,0.0,5.0,10,0,10,8.0,0.9473684210526315,0.03007518796992481,0.0
A Jerky Chicken,Jamaican,197.0,3.0,14.0,29.0,4.4,60,15,75,4.0,0.13705583756345177,0.28426395939086296,0.5888324873096447
Boscobel Beach Ginger Cake,Jamaican,362.0,18.0,46.0,6.0,4.5,30,45,85,12.0,0.44751381215469616,0.5082872928176796,0.06629834254143646
Zucchini with Dill Weed and Garlic-Yogurt Sauce,Turkish,292.0,16.0,30.0,10.0,4.2,20,30,70,4.0,0.4931506849315068,0.410958904109589,0.136986301369863
Apple Cinnamon Oatmeal Muffins,Canadian,196.0,7.0,30.0,4.0,4.6,20,15,35,12.0,0.32142857142857145,0.6122448979591837,0.08163265306122448
Lentil Stew,Spanish,347.0,11.0,45.0,17.0,4.2,15,35,50,12.0,0.28530259365994237,0.5187319884726225,0.19596541786743515
Rich and Creamy Potatoes au Gratin,French,352.0,20.0,32.0,12.0,4.5,20,70,90,8.0,0.5113636363636364,0.36363636363636365,0.13636363636363635
Jamaican Cornmeal Porridge,Jamaican,536.0,15.0,96.0,7.0,5.0,5,15,25,1.0,0.251865671641791,0.7164179104477612,0.05223880597014925
Simple Chopped Liver,Jewish,121.0,7.0,3.0,11.0,4.5,25,20,170,8.0,0.5206611570247934,0.09917355371900827,0.36363636363636365
Amish Peach Dumplings,Amish and Mennonite,190.0,2.0,41.0,3.0,4.2,15,30,45,8.0,0.09473684210526316,0.8631578947368421,0.06315789473684211
Shrimp with Lobster Sauce,Chinese,308.0,20.0,5.0,26.0,4.4,5,20,25,4.0,0.5844155844155844,0.06493506493506493,0.33766233766233766
Norwegian Sour Cream and Raisin Pie,Norwegian,347.0,15.0,52.0,4.0,4.4,10,50,60,8.0,0.38904899135446686,0.5994236311239193,0.04610951008645533
Chef John's Rocky Road,Australian and New Zealander,181.0,12.0,18.0,4.0,4.4,20,10,180,16.0,0.5966850828729282,0.39779005524861877,0.08839779005524862
One Pot Tuscan Shrimp and Orzo,Italian,343.0,13.0,29.0,28.0,4.5,15,25,40,6.0,0.34110787172011664,0.33819241982507287,0.32653061224489793
Spinach and Cauliflower Bhaji,Pakistani,253.0,15.0,27.0,9.0,4.6,20,20,40,4.0,0.5335968379446641,0.4268774703557312,0.1422924901185771
Vegetarian Moussaka,Greek,240.0,12.0,26.0,10.0,4.4,30,95,155,8.0,0.45,0.43333333333333335,0.16666666666666666
Namoora (Basboosa),Lebanese,286.0,3.0,63.0,4.0,4.0,20,30,110,16.0,0.0944055944055944,0.8811188811188811,0.055944055944055944
Alfajor Cake,Argentinian,506.0,19.0,76.0,9.0,4.6,30,15,195,8.0,0.33794466403162055,0.6007905138339921,0.07114624505928854
Pennsylvania Dutch Corn Pie,Amish and Mennonite,423.0,19.0,57.0,10.0,4.4,30,55,85,8.0,0.40425531914893614,0.5390070921985816,0.09456264775413711
Haroset for Passover,Jewish,241.0,13.0,28.0,4.0,4.8,20,0,20,6.0,0.4854771784232365,0.46473029045643155,0.06639004149377593
Chef John's Drunken Noodles,Thai,341.0,9.0,61.0,5.0,4.8,15,15,40,4.0,0.2375366568914956,0.7155425219941349,0.05865102639296188
Red Currant Pie,German,257.0,10.0,39.0,4.0,4.4,20,35,85,10.0,0.35019455252918286,0.6070038910505836,0.0622568093385214
Chourico Stew,Portuguese,378.0,22.0,32.0,14.0,4.7,15,40,55,6.0,0.5238095238095238,0.3386243386243386,0.14814814814814814
Bigos (Hunter's Stew),Polish,356.0,24.0,15.0,20.0,4.7,45,180,225,10.0,0.6067415730337079,0.16853932584269662,0.2247191011235955
Chicken Marsala Fettuccine,Italian,861.0,34.0,78.0,57.0,4.6,15,35,50,6.0,0.3554006968641115,0.3623693379790941,0.26480836236933797
Ube-Macapuno Cake,Filipino,714.0,44.0,75.0,12.0,3.8,30,30,60,12.0,0.5546218487394958,0.42016806722689076,0.06722689075630252
Fereni Starch Pudding,Persian,222.0,10.0,29.0,6.0,3.9,10,10,20,6.0,0.40540540540540543,0.5225225225225225,0.10810810810810811
Sharon's Jamaican Fruit Cake,Jamaican,598.0,24.0,93.0,4.0,4.4,20,90,110,16.0,0.3612040133779264,0.6220735785953178,0.026755852842809364
Date Loaf Cake,Australian and New Zealander,204.0,4.0,41.0,2.0,4.3,25,45,70,12.0,0.17647058823529413,0.803921568627451,0.0392156862745098
Blackened Fish,Cajun and Creole,498.0,41.0,2.0,31.0,4.6,15,5,30,6.0,0.7409638554216867,0.01606425702811245,0.24899598393574296
Eastern European Kotlety,Polish,338.0,19.0,19.0,22.0,4.8,15,25,40,6.0,0.5059171597633136,0.22485207100591717,0.2603550295857988
Banket,Dutch,202.0,12.0,21.0,3.0,4.7,25,15,40,24.0,0.5346534653465347,0.4158415841584158,0.0594059405940594
Vegan Borscht,Russian,198.0,10.0,22.0,8.0,4.1,45,140,185,8.0,0.45454545454545453,0.4444444444444444,0.16161616161616163
Chicken Curry III,Malaysian,716.0,46.0,27.0,48.0,4.0,10,40,50,8.0,0.5782122905027933,0.15083798882681565,0.2681564245810056
Savory Saffron Chicken Polow,Persian,764.0,20.0,103.0,45.0,4.4,15,75,105,6.0,0.2356020942408377,0.5392670157068062,0.2356020942408377
Italian Penicillin Soup,Italian,332.0,13.0,27.0,28.0,4.6,10,45,55,6.0,0.35240963855421686,0.3253012048192771,0.3373493975903614
Air Fryer Wiener Schnitzel,Austrian,215.0,7.0,28.0,18.0,4.9,10,20,30,4.0,0.2930232558139535,0.5209302325581395,0.33488372093023255
Fish Sinigang (Tilapia) - Filipino Sour Broth Dish,Filipino,112.0,1.0,13.0,13.0,4.1,5,10,15,4.0,0.08035714285714286,0.4642857142857143,0.4642857142857143
Easy 5-Ingredient Pumpkin Soup,Turkish,128.0,4.0,18.0,6.0,3.0,15,20,35,4.0,0.28125,0.5625,0.1875
Bolo de Leite Condensado (Brazilian Condensed Milk Cake),Brazilian,351.0,8.0,63.0,8.0,3.8,10,40,50,10.0,0.20512820512820512,0.717948717948718,0.09116809116809117
Crawfish Fettuccine I,Cajun and Creole,490.0,23.0,49.0,24.0,4.7,15,75,90,8.0,0.42244897959183675,0.4,0.19591836734693877
Pisang Goreng (Indonesian Banana Fritters),Indonesian,489.0,20.0,73.0,8.0,4.2,5,15,20,4.0,0.36809815950920244,0.5971370143149284,0.065439672801636
Cajun Style Stuffed Peppers,Cajun and Creole,307.0,10.0,40.0,17.0,4.7,45,15,60,6.0,0.2931596091205212,0.5211726384364821,0.22149837133550487
Steamed Vegan Rice Cakes (Banh Bo Hap),Vietnamese,334.0,9.0,61.0,4.0,2.0,10,15,145,12.0,0.24251497005988024,0.7305389221556886,0.04790419161676647
Hard Do Bread,Jamaican,136.0,2.0,25.0,3.0,4.4,20,30,150,12.0,0.1323529411764706,0.7352941176470589,0.08823529411764706
Argentine Corn Pie,Argentinian,288.0,18.0,27.0,7.0,3.4,15,45,75,8.0,0.5625,0.375,0.09722222222222222
Chef John's Coq au Vin,French,255.0,19.0,5.0,6.0,4.9,15,90,105,6.0,0.6705882352941176,0.0784313725490196,0.09411764705882353
Chai Tea Latte,Indian,145.0,4.0,23.0,6.0,4.3,5,0,5,1.0,0.2482758620689655,0.6344827586206897,0.16551724137931034
Meat Pie with Hot Water Crust,Australian and New Zealander,640.0,38.0,45.0,27.0,2.3,30,120,160,12.0,0.534375,0.28125,0.16875
Crispy Orange Beef,Chinese,507.0,19.0,59.0,27.0,4.5,20,50,100,6.0,0.33727810650887574,0.46548323471400394,0.21301775147928995
Chef John's Pavlova with Strawberries,Australian and New Zealander,210.0,15.0,18.0,2.0,4.8,25,60,145,12.0,0.6428571428571429,0.34285714285714286,0.0380952380952381
Quince Empanadas,Argentinian,188.0,5.0,31.0,3.0,5.0,30,15,75,12.0,0.2393617021276596,0.6595744680851063,0.06382978723404255
Paella,Spanish,617.0,24.0,39.0,56.0,4.4,20,45,65,10.0,0.3500810372771475,0.25283630470016205,0.36304700162074555
Tteokbokki (Korean Spicy Rice Cakes),Korean,183.0,3.0,42.0,4.0,5.0,5,25,30,2.0,0.14754098360655737,0.9180327868852459,0.08743169398907104
Frikadeller (Danish Meatballs),Danish,417.0,29.0,13.0,25.0,4.5,25,30,70,4.0,0.6258992805755396,0.12470023980815348,0.23980815347721823
Taro Rolls,Australian and New Zealander,210.0,6.0,36.0,4.0,3.0,15,20,60,18.0,0.2571428571428571,0.6857142857142857,0.0761904761904762
Thai Steamed Mussels,Thai,485.0,24.0,21.0,48.0,4.8,20,10,30,6.0,0.44536082474226807,0.1731958762886598,0.3958762886597938
Yakisoba Chicken,Japanese,295.0,5.0,41.0,26.0,4.3,15,15,30,6.0,0.15254237288135594,0.5559322033898305,0.3525423728813559
Kobete Chicken,Turkish,735.0,28.0,86.0,31.0,4.2,0,0,0,10.0,0.34285714285714286,0.46802721088435373,0.16870748299319727
Cottage Cheese Blintzes,Jewish,149.0,7.0,11.0,10.0,3.6,5,20,55,15.0,0.4228187919463087,0.2953020134228188,0.2684563758389262
Crispy Roasted Chicken,German,495.0,35.0,3.0,42.0,4.7,20,60,90,6.0,0.6363636363636364,0.024242424242424242,0.3393939393939394
Greek Smashed Pita,Greek,505.0,15.0,56.0,35.0,5.0,15,15,30,4.0,0.26732673267326734,0.44356435643564357,0.27722772277227725
Thai Chopped Chicken Bean Salad,Thai,341.0,20.0,26.0,17.0,5.0,20,0,20,8.0,0.5278592375366569,0.30498533724340177,0.19941348973607037
Mom's Nova Scotia Seafood Chowder,Canadian,525.0,38.0,19.0,28.0,4.8,25,65,90,20.0,0.6514285714285715,0.14476190476190476,0.21333333333333335
Chef John's Potato and Cheese Pierogi,Polish,739.0,42.0,68.0,23.0,5.0,60,60,195,7.0,0.5115020297699594,0.3680649526387009,0.12449255751014884
Dutch Croquetten,Dutch,339.0,18.0,25.0,19.0,3.9,15,10,25,8.0,0.4778761061946903,0.2949852507374631,0.22418879056047197
Authentic Swedish Meatballs,Swedish,419.0,37.0,11.0,12.0,4.0,30,20,60,8.0,0.7947494033412887,0.10501193317422435,0.11455847255369929
Thịt Bò Xào Đậu (Vietnamese Stir-Fried Beef and Green Beans),Vietnamese,376.0,29.0,6.0,23.0,4.2,10,15,25,4.0,0.6941489361702128,0.06382978723404255,0.24468085106382978
Chef John's Baklava,Turkish,466.0,30.0,47.0,8.0,4.7,20,60,145,12.0,0.5793991416309013,0.4034334763948498,0.06866952789699571
Cao Lầu (Vietnamese Noodle Bowl),Vietnamese,488.0,8.0,78.0,24.0,3.2,20,15,95,6.0,0.14754098360655737,0.639344262295082,0.19672131147540983
Greek Garbanzo Bean Salad,Greek,214.0,12.0,26.0,5.0,4.7,10,0,130,8.0,0.5046728971962616,0.48598130841121495,0.09345794392523364
Korean BBQ Sauce,Korean,219.0,1.0,50.0,4.0,4.6,0,10,10,4.0,0.0410958904109589,0.91324200913242,0.0730593607305936
Gochujang Fried Rice,Korean,340.0,10.0,55.0,6.0,4.0,10,10,20,4.0,0.2647058823529412,0.6470588235294118,0.07058823529411765
Pao de Queijo (Brazilian Cheese Bread),Brazilian,74.0,3.0,10.0,1.0,2.8,20,30,60,48.0,0.36486486486486486,0.5405405405405406,0.05405405405405406
Pasanday (Pakistani Beef Pot Roast),Pakistani,421.0,32.0,7.0,27.0,4.3,15,45,75,8.0,0.684085510688836,0.0665083135391924,0.25653206650831356
Pogaca (Feta Dumplings),Turkish,210.0,12.0,19.0,6.0,4.1,40,20,60,20.0,0.5142857142857142,0.3619047619047619,0.11428571428571428
Kima (Ground Beef and Peas),Pakistani,420.0,31.0,15.0,23.0,4.7,10,30,40,4.0,0.6642857142857143,0.14285714285714285,0.21904761904761905
Colombian Arepas,Colombian,125.0,5.0,14.0,6.0,4.6,10,20,30,6.0,0.36,0.448,0.192
Persian Rice,Persian,255.0,8.0,42.0,4.0,4.7,15,55,70,8.0,0.2823529411764706,0.6588235294117647,0.06274509803921569
Curry Pasta - Pakistani Style,Pakistani,725.0,15.0,105.0,42.0,4.0,30,20,50,4.0,0.18620689655172415,0.5793103448275863,0.2317241379310345
Cold Yogurt Soup (Abdoogh Khiar),Persian,304.0,15.0,33.0,11.0,5.0,20,0,25,4.0,0.4440789473684211,0.4342105263157895,0.14473684210526316
Creamy Mississippi Chicken Enchiladas,Southern Recipes,1018.0,58.0,64.0,59.0,4.6,15,150,165,8.0,0.5127701375245579,0.25147347740667975,0.2318271119842829
Russian Carrot Salad (Korean-Style),Russian,119.0,9.0,9.0,1.0,4.1,30,10,280,8.0,0.680672268907563,0.3025210084033613,0.03361344537815126
