AGE,female,married,educ_cat,faminc_mid,metro_binary,race_cat,us_citizen,has_children,insured,OCC,IND,INCWAGE,FIRMSIZE,NCHILD,YEAR,STATEFIP,worker_cat,employed
29,0,0,4,200000,1,Black,1,0,1,5940,7190,15000,9,0,2022,34,Private for-profit,1
25,0,0,5,200000,1,Black,1,0,1,2320,7860,35000,9,0,2022,34,Government,1
25,1,0,4,200000,1,White,1,0,1,2100,8370,125000,9,0,2022,34,Self-employed,1
24,1,0,4,45000,1,Asian,1,0,1,2320,7860,50000,8,0,2022,34,Private for-profit,1
25,1,0,4,125000,1,Black,1,0,1,2014,8370,60000,9,0,2022,34,Private for-profit,1
30,0,1,4,125000,1,White,1,0,1,4920,7071,120000,2,0,2022,34,Private for-profit,1
28,1,1,4,125000,1,Asian,1,0,1,1360,770,125000,2,0,2022,34,Private for-profit,1
26,1,0,5,87500,1,Asian,1,0,1,1760,7870,45000,9,0,2022,34,Private for-profit,1
29,0,0,4,125000,1,White,1,0,1,1220,6780,70000,9,0,2022,34,Private for-profit,1
23,0,0,4,32500,1,White,1,0,1,1021,9590,18700,9,0,2022,42,Government,1
26,0,0,4,87500,1,White,1,0,1,220,770,94999,7,0,2022,42,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,3255,8191,80000,9,0,2022,42,Private for-profit,1
24,1,0,4,8750,0,White,1,0,1,4110,8680,20000,2,0,2022,42,Part-time,1
28,1,1,4,125000,0,White,1,1,1,3255,8191,52001,5,1,2022,42,Private for-profit,1
29,1,1,5,87500,0,White,1,1,1,2006,8370,36000,2,1,2022,42,Private for-profit,1
28,1,0,4,67500,0,White,1,0,1,3255,8191,80000,9,0,2022,42,Private for-profit,1
22,1,1,4,22500,0,White,0,1,0,5510,6380,0,0,1,2022,42,Part-time,1
30,0,1,4,200000,1,White,1,1,1,800,7460,75000,9,1,2022,42,Private for-profit,1
30,1,1,4,200000,1,White,1,1,1,705,2190,115000,9,1,2022,42,Private for-profit,1
23,1,0,4,27500,1,White,0,0,0,5240,7470,17000,9,0,2022,42,Private for-profit,1
27,0,0,4,27500,1,White,1,0,1,3870,9470,75000,9,0,2022,42,Government,1
30,1,1,4,125000,1,White,1,1,1,850,6970,20000,1,2,2022,42,Private for-profit,1
29,1,1,4,87500,1,Other,1,0,1,3255,8191,100000,9,0,2022,42,Unemployed,0
29,0,0,4,125000,1,White,1,0,1,3870,9470,0,0,0,2022,42,Government,1
27,1,1,5,45000,1,White,1,0,1,2006,8370,65000,1,0,2022,42,Private for-profit,1
26,0,1,4,125000,1,White,1,0,1,1021,8090,200500,9,0,2022,42,Private for-profit,1
26,1,1,4,125000,1,White,1,0,1,2014,8370,37000,5,0,2022,42,Private for-profit,1
27,1,0,4,32500,1,White,1,0,1,2050,9160,5000,9,0,2022,42,Private for-profit,1
25,1,1,5,87500,1,White,1,0,1,5310,7870,50000,7,0,2022,42,Private for-profit,1
30,1,1,4,87500,1,White,1,1,1,310,8680,53000,5,3,2022,42,Private for-profit,1
29,0,0,4,87500,1,White,1,0,1,845,8191,51000,9,0,2022,42,Private for-profit,1
29,1,0,5,87500,1,White,1,0,1,2016,7870,22502,7,0,2022,42,Private for-profit,1
25,0,0,4,200000,1,White,1,0,1,5120,6991,40000,2,0,2022,42,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,800,7280,58000,9,0,2022,42,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,800,7280,160000,9,0,2022,42,Private for-profit,1
25,1,0,4,200000,1,Other,1,0,1,530,3580,60000,9,0,2022,42,Private for-profit,1
24,0,0,4,200000,1,White,1,0,1,4810,6991,10000,9,0,2022,42,Private for-profit,1
28,0,0,5,125000,1,White,1,0,1,440,7290,95000,9,0,2022,42,Private for-profit,1
29,1,0,5,200000,1,White,1,0,1,2310,7860,65000,9,0,2022,42,Government,1
27,1,0,5,125000,1,White,1,0,1,1240,6970,70000,9,0,2022,42,Private for-profit,1
25,1,0,4,125000,1,Black,1,0,1,2014,8370,55000,5,0,2022,42,Government,1
29,1,0,5,67500,1,Black,1,0,1,2205,7870,53000,9,0,2022,42,Private for-profit,1
25,0,0,4,45000,1,Asian,1,0,1,1050,7380,18000,2,0,2022,42,Private for-profit,1
28,1,0,4,87500,1,White,1,0,1,5240,6290,49000,2,0,2022,42,Private for-profit,1
26,1,0,5,87500,1,Asian,0,0,1,1021,7380,300000,9,0,2022,42,Private for-profit,1
25,0,0,4,200000,1,White,1,0,1,1106,6970,9000,9,0,2022,42,Private for-profit,1
29,1,0,5,125000,1,White,1,0,1,1760,2190,97000,9,0,2022,42,Private for-profit,1
30,0,0,5,125000,1,Asian,1,0,1,3401,8191,0,0,0,2022,42,Private for-profit,1
30,1,1,4,125000,1,Asian,0,0,1,1050,7380,75000,8,0,2022,42,Private for-profit,1
26,1,0,5,200000,1,Black,1,0,1,5110,7870,25000,9,0,2022,42,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,5240,7490,32000,2,0,2022,42,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,2722,7890,0,1,0,2022,42,Self-employed,1
30,1,0,5,13750,1,Asian,1,1,1,4521,8990,40000,1,2,2022,42,Private for-profit,1
30,0,1,5,200000,1,White,1,1,1,110,7380,125000,7,1,2022,42,Private for-profit,1
30,1,0,5,200000,1,Asian,1,0,1,3010,7980,180000,2,0,2022,42,Private for-profit,1
24,1,0,4,67500,1,Asian,1,0,1,1760,7460,65000,2,0,2022,42,Private for-profit,1
24,1,0,4,67500,1,Asian,1,0,1,3255,8191,0,0,0,2022,42,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,51,6672,150000,9,0,2022,42,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,1050,7490,100000,9,0,2022,42,Private for-profit,1
30,0,1,5,200000,1,White,1,0,1,1460,7290,75000,8,0,2022,42,Private for-profit,1
29,1,1,5,200000,1,White,0,0,1,440,6970,94000,5,0,2022,42,Private for-profit,1
30,0,1,5,200000,1,White,1,0,1,800,7280,115000,8,0,2022,42,Private for-profit,1
22,1,0,4,22500,1,White,1,0,1,500,8563,55000,1,0,2022,42,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,2825,5580,30000,8,0,2022,42,Private for-profit,1
25,1,0,4,125000,1,White,1,0,1,2180,7270,60000,9,0,2022,42,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,160,2280,70000,9,0,2022,42,Private for-profit,1
25,1,0,5,55000,1,White,1,0,1,3090,8191,30000,9,0,2022,42,Private for-profit,1
25,1,0,4,87500,1,White,1,1,1,2545,7860,30000,5,1,2022,42,Private for-profit,1
28,1,0,5,67500,1,White,1,0,1,2001,7860,36000,8,0,2022,42,Private for-profit,1
22,1,0,4,17500,1,Black,1,0,1,3245,8191,80000,9,0,2022,42,Private for-profit,1
30,0,1,4,200000,1,White,1,0,1,850,6970,100000,9,0,2022,42,Private for-profit,1
24,0,0,4,45000,1,White,1,0,1,2545,7870,31600,9,0,2022,42,Part-time,1
25,1,0,5,45000,1,White,1,0,1,2006,7870,21200,9,0,2022,42,Private for-profit,1
30,1,1,4,87500,1,White,1,1,1,2320,7860,38000,5,3,2022,42,Private for-profit,1
30,0,1,4,87500,1,White,1,1,1,2050,9160,42000,2,3,2022,42,Private for-profit,1
30,0,1,5,67500,1,White,1,0,1,2920,7390,35000,2,0,2022,42,Private for-profit,1
29,1,1,4,67500,1,White,1,0,1,1970,7870,40000,9,0,2022,42,Private for-profit,1
28,0,1,4,125000,1,White,1,1,1,3402,8180,180000,9,1,2022,42,Government,1
26,1,0,4,200000,1,White,1,0,1,3255,8191,58900,9,0,2022,42,Private for-profit,1
28,0,0,4,87500,1,White,1,0,1,110,7380,86000,5,0,2022,42,Private for-profit,1
28,1,0,5,125000,1,Asian,1,0,1,440,7380,72000,7,0,2022,42,Private for-profit,1
27,0,0,5,125000,1,Asian,0,0,1,1021,3390,80000,9,0,2022,42,Private for-profit,1
29,0,0,5,200000,1,White,1,0,1,120,770,169000,9,0,2022,42,Private for-profit,1
24,1,1,4,87500,1,White,1,0,1,5240,6991,28000,9,0,2022,42,Private for-profit,1
27,0,1,4,87500,1,White,1,0,1,800,3960,80000,9,0,2022,42,Private for-profit,1
23,1,0,4,45000,1,White,1,0,1,630,6992,75000,2,0,2022,42,Private for-profit,1
26,1,0,5,200000,1,White,1,0,1,3110,8180,82000,9,0,2022,42,Private for-profit,1
25,1,0,4,200000,1,White,1,0,1,3050,8180,13500,9,0,2022,42,Part-time,1
28,1,0,5,125000,1,White,1,0,1,2100,7270,20500,9,0,2022,42,Private for-profit,1
26,0,0,4,37500,1,White,1,0,1,0,0,0,0,0,2022,42,Unemployed,0
30,0,1,4,87500,1,White,1,0,1,51,6480,43000,2,0,2022,42,Private for-profit,1
26,1,1,5,87500,1,White,1,0,1,2310,7860,47000,7,0,2022,42,Private for-profit,1
24,1,0,4,45000,1,White,1,0,0,4510,8980,60000,5,0,2022,42,Private for-profit,1
29,1,1,4,125000,1,White,1,1,1,2310,7860,51000,7,2,2022,42,Government,1
25,0,0,4,87500,1,Black,1,0,1,705,7380,106000,7,0,2022,42,Private for-profit,1
22,1,0,4,22500,1,White,1,0,1,4720,8680,0,0,0,2022,42,Part-time,1
25,0,0,4,87500,1,White,1,0,1,6230,770,88000,7,0,2022,42,Private for-profit,1
28,1,0,5,87500,1,White,1,0,1,2310,7860,60000,7,0,2022,42,Government,1
29,0,1,5,87500,1,White,1,1,1,3550,8191,70000,9,2,2022,42,Private for-profit,1
30,1,1,5,87500,1,White,1,1,1,4710,4270,40000,9,2,2022,42,Private for-profit,1
29,1,1,4,200000,1,White,1,1,1,2015,9470,42375,2,1,2022,42,Government,1
27,1,1,5,87500,1,White,1,0,1,3160,8090,128000,7,0,2022,42,Private for-profit,1
26,0,1,4,87500,1,White,1,0,1,4810,6991,50000,5,0,2022,42,Private for-profit,1
25,1,0,5,200000,1,White,1,0,1,3000,7990,0,0,0,2022,42,Private for-profit,1
22,0,0,4,67500,0,White,1,0,1,2320,7860,50000,2,0,2022,39,Government,1
23,0,0,4,125000,0,White,1,0,1,2310,7860,50000,2,0,2022,39,Private for-profit,1
29,1,1,4,200000,0,White,1,1,1,3255,8090,80000,9,3,2022,39,Private for-profit,1
22,1,0,4,125000,0,White,1,0,1,2320,7860,11500,5,0,2022,39,Private for-profit,1
27,1,0,4,45000,0,White,1,0,1,5540,6370,45000,9,0,2022,39,Government,1
27,1,0,4,32500,0,White,1,0,1,7750,3570,50000,5,0,2022,39,Private for-profit,1
29,0,1,4,125000,1,White,1,1,1,800,770,80000,7,1,2022,39,Private for-profit,1
28,1,1,4,125000,1,White,1,1,1,3255,8191,55000,9,1,2022,39,Private for-profit,1
29,1,1,4,125000,1,White,1,1,1,3245,8080,35000,1,1,2022,39,Self-employed,1
30,0,0,4,200000,1,White,1,0,1,1350,1370,70000,9,0,2022,39,Private for-profit,1
28,1,0,5,200000,1,White,1,0,1,2330,7860,35000,9,0,2022,39,Government,1
23,0,0,4,200000,1,White,1,0,1,2025,9170,3300,2,0,2022,39,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,1530,2380,85000,9,0,2022,39,Private for-profit,1
26,1,0,4,125000,1,White,1,0,1,4965,5170,20000,2,0,2022,39,Part-time,1
30,1,1,4,125000,1,White,1,1,1,3255,8191,70000,9,2,2022,39,Private for-profit,1
28,0,1,4,55000,1,White,1,0,1,2635,7370,55000,2,0,2022,39,Private for-profit,1
24,0,0,4,6250,1,White,1,0,1,2545,7870,29000,9,0,2022,39,Private for-profit,1
28,1,1,5,67500,1,White,1,0,1,5840,6992,48000,7,0,2022,39,Private for-profit,1
30,0,1,5,67500,1,White,1,0,1,120,6870,380000,9,0,2022,39,Private for-profit,1
22,1,0,4,125000,1,White,1,0,1,3150,8191,28000,9,0,2022,39,Private for-profit,1
29,0,0,4,87500,1,White,1,0,1,1006,7380,95000,9,0,2022,39,Private for-profit,1
23,0,0,4,27500,1,White,1,0,1,2640,4080,28000,9,0,2022,39,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,2310,7860,55000,9,0,2022,39,Private for-profit,1
28,1,1,4,37500,1,White,1,1,1,4760,5170,16000,1,2,2022,39,Part-time,1
27,1,0,4,87500,1,Other,1,0,1,3324,8191,51000,9,0,2022,39,Private for-profit,1
27,1,0,4,87500,1,White,1,0,1,1240,3570,45000,9,0,2022,39,Private for-profit,1
28,0,0,4,67500,1,White,1,0,1,20,770,50000,9,0,2022,39,Private for-profit,1
27,0,0,4,45000,1,White,1,0,1,4200,7690,62000,9,0,2022,39,Private for-profit,1
28,1,1,4,125000,1,White,1,0,1,800,9170,33016,9,0,2022,39,Unemployed,0
28,0,1,4,125000,1,White,1,0,1,1021,7790,75400,9,0,2022,39,Private for-profit,1
26,1,0,5,55000,1,White,1,0,1,1032,9170,57000,8,0,2022,39,Private for-profit,1
24,0,0,4,87500,1,White,1,0,1,800,7490,58000,9,0,2022,39,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,2205,7870,21000,9,0,2022,39,Government,1
28,1,0,4,32500,1,White,1,0,1,5940,8562,35000,9,0,2022,39,Private for-profit,1
26,0,0,4,27500,1,White,1,0,1,1006,7380,95000,9,0,2022,39,Part-time,1
28,0,1,4,87500,1,Black,1,1,1,2555,9470,45000,8,1,2022,39,Government,1
28,1,1,4,87500,1,Black,1,1,1,5250,8370,35000,7,1,2022,39,Government,1
23,0,0,4,27500,1,White,1,0,1,1021,7380,23100,9,0,2022,39,Private for-profit,1
29,0,0,5,67500,1,Asian,0,0,1,1410,2490,55000,9,0,2022,39,Private for-profit,1
22,1,0,4,45000,1,Asian,0,0,1,4020,7870,633,9,0,2022,39,Part-time,1
24,1,0,4,45000,1,Asian,0,0,1,4020,7870,1000,9,0,2022,39,Part-time,1
24,1,0,4,45000,1,Asian,0,0,1,4020,7870,1800,9,0,2022,39,Part-time,1
23,0,0,4,2500,1,Asian,0,0,1,4130,8680,6000,9,0,2022,39,Part-time,1
23,0,0,4,2500,1,Asian,0,0,1,4110,8680,0,0,0,2022,39,Part-time,1
23,0,0,4,2500,1,Asian,0,0,1,4130,8680,0,0,0,2022,39,Part-time,1
22,1,0,4,22500,1,White,1,0,1,4040,8680,10000,2,0,2022,39,Part-time,1
29,1,0,5,125000,1,Black,0,0,1,3090,8191,20000,8,0,2022,39,Private for-profit,1
22,1,1,5,125000,1,Asian,0,0,1,3090,8191,20000,8,0,2022,39,Private for-profit,1
29,1,1,4,45000,1,White,1,1,1,2330,7860,34000,2,1,2022,39,Private for-profit,1
24,0,1,4,27500,0,White,1,1,1,4251,7770,0,1,3,2022,18,Self-employed,1
26,1,0,4,37500,0,White,1,1,1,310,8680,11000,5,1,2022,18,Part-time,1
25,0,0,4,87500,1,White,1,0,1,3870,9470,82000,9,0,2022,18,Government,1
26,1,0,4,45000,1,White,1,0,1,3255,8191,49000,9,0,2022,18,Private for-profit,1
23,1,0,4,87500,0,White,0,0,0,800,4670,0,0,0,2022,18,Private for-profit,1
29,1,1,5,200000,1,Asian,1,1,1,1650,2190,90000,9,1,2022,18,Private for-profit,1
29,0,0,4,37500,1,White,1,0,1,160,4195,45000,1,0,2022,18,Private for-profit,1
25,1,0,4,125000,1,White,1,0,1,5940,2090,35000,5,0,2022,18,Private for-profit,1
30,1,1,4,125000,1,White,1,0,1,4521,8990,40000,1,0,2022,18,Private for-profit,1
25,1,0,4,200000,1,White,1,0,1,2310,7860,39999,9,0,2022,18,Government,1
29,1,1,4,125000,1,White,1,1,1,2310,7860,20002,7,2,2022,18,Part-time,1
26,0,1,4,37500,1,Black,0,0,1,1430,6390,80000,8,0,2022,18,Private for-profit,1
28,1,1,4,37500,1,White,1,0,1,4850,4270,50000,1,0,2022,18,Private for-profit,1
24,1,0,4,55000,1,Asian,1,0,1,3255,8191,39000,9,0,2022,18,Private for-profit,1
28,1,1,4,87500,1,White,1,1,1,2310,7860,40000,9,1,2022,18,Government,1
26,0,1,4,125000,1,White,0,1,1,1360,770,75000,7,3,2022,18,Private for-profit,1
28,1,1,4,125000,1,White,1,1,1,3255,7580,65000,1,3,2022,18,Private for-profit,1
29,1,0,5,87500,1,White,1,0,1,2001,8090,68000,9,0,2022,18,Private for-profit,1
28,0,0,4,200000,1,White,1,0,1,910,6870,112000,7,0,2022,18,Private for-profit,1
29,1,0,5,200000,1,White,1,0,1,3550,8090,21000,1,0,2022,18,Private for-profit,1
26,1,0,4,200000,1,White,1,0,1,4760,5580,35000,9,0,2022,18,Private for-profit,1
23,0,0,4,87500,1,White,1,0,1,5240,2070,38000,9,0,2022,18,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,5360,7290,45000,7,0,2022,18,Private for-profit,1
24,1,0,4,67500,1,White,1,0,1,2310,7860,25000,5,0,2022,18,Private for-profit,1
27,0,0,5,67500,1,White,1,0,1,2100,7270,29000,2,0,2022,18,Private for-profit,1
25,1,0,4,22500,1,White,1,0,1,4110,8680,12000,5,0,2022,18,Part-time,1
24,0,0,4,22500,1,Other,1,0,1,4000,8680,18500,5,0,2022,18,Private for-profit,1
26,0,0,5,55000,1,White,1,0,1,2722,7870,37500,9,0,2022,18,Government,1
23,0,0,4,37500,1,White,1,0,1,2710,6670,35042,9,0,2022,18,Private for-profit,1
22,0,0,5,27500,1,White,0,0,1,6230,770,18000,1,0,2022,18,Part-time,1
23,1,0,4,13750,1,White,1,0,1,2180,7270,21000,9,0,2022,18,Part-time,1
26,0,0,4,2500,1,Black,0,0,1,310,8680,81400,2,0,2022,18,Private for-profit,1
28,1,0,4,37500,1,White,1,0,1,5400,8191,25000,8,0,2022,18,Government,1
28,0,0,4,45000,1,White,0,0,1,4020,8680,48000,9,0,2022,18,Private for-profit,1
28,0,0,4,45000,1,White,0,0,1,4020,8680,26000,7,0,2022,18,Private for-profit,1
28,0,0,4,45000,1,White,0,0,1,4020,8680,36400,7,0,2022,18,Private for-profit,1
30,0,0,5,125000,1,White,0,0,1,2205,7870,330000,9,0,2022,18,Private for-profit,1
29,1,0,5,22500,1,Asian,0,0,1,2205,7870,27213,9,0,2022,18,Private for-profit,1
22,0,0,4,87500,1,White,1,0,1,4110,8680,0,0,0,2022,18,Part-time,1
30,0,1,4,200000,1,White,1,1,1,4760,4670,100000,7,2,2022,18,Private for-profit,1
29,0,1,4,200000,1,White,1,0,1,440,3570,90000,9,0,2022,18,Private for-profit,1
27,1,1,5,200000,1,White,1,0,1,3250,7480,100000,2,0,2022,18,Private for-profit,1
25,0,1,4,55000,1,White,1,1,1,3870,9470,24752,7,1,2022,18,Government,1
28,0,0,4,125000,0,White,1,0,0,0,0,0,0,0,2022,17,Unemployed,0
27,1,0,4,55000,0,Black,1,0,1,120,3980,45000,5,0,2022,17,Private for-profit,1
28,0,0,5,200000,0,Asian,0,0,1,1021,7380,85000,1,0,2022,17,Private for-profit,1
28,0,0,5,200000,0,Asian,0,0,1,1021,7380,130000,9,0,2022,17,Private for-profit,1
28,0,0,5,200000,0,Asian,0,0,1,1021,7380,85000,7,0,2022,17,Private for-profit,1
28,0,0,5,200000,0,Asian,0,0,1,1021,7380,85000,7,0,2022,17,Private for-profit,1
24,1,0,4,125000,1,White,1,0,1,3255,9480,60000,2,0,2022,17,Government,1
30,1,1,4,87500,0,White,1,1,1,5120,2290,70000,2,3,2022,17,Private for-profit,1
24,1,0,4,67500,1,White,1,0,1,5840,6991,0,0,0,2022,17,Private for-profit,1
28,1,0,4,45000,1,White,1,0,1,5110,6992,40000,9,0,2022,17,Private for-profit,1
23,1,0,4,55000,1,White,1,1,1,3255,8191,35000,9,1,2022,17,Private for-profit,1
29,0,1,4,200000,1,White,1,1,1,440,3570,66500,9,1,2022,17,Private for-profit,1
26,1,1,5,200000,1,White,1,1,1,2320,7860,41000,9,1,2022,17,Government,1
24,0,0,4,200000,1,White,1,0,1,1240,7870,9000,9,0,2022,17,Part-time,1
30,1,1,5,125000,1,Black,1,1,1,3255,8191,45000,9,3,2022,17,Private for-profit,1
30,0,1,4,55000,1,White,1,1,1,7340,4971,100000,7,1,2022,17,Private for-profit,1
25,1,0,4,200000,1,White,1,0,1,4820,6970,8000,9,0,2022,17,Private for-profit,1
25,1,0,5,200000,1,White,1,0,1,1021,3960,50000,9,0,2022,17,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,2830,7870,0,0,0,2022,17,Unemployed,0
23,1,0,5,45000,1,White,0,0,0,4720,4971,0,0,0,2022,17,Part-time,1
25,1,0,4,37500,1,White,1,0,1,3255,8180,58900,9,0,2022,17,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,9620,6290,10000,9,0,2022,17,Unemployed,0
25,1,0,4,200000,1,White,1,0,1,4600,7860,24000,5,0,2022,17,Government,1
30,1,1,5,200000,1,Asian,1,0,1,1108,7380,75000,8,0,2022,17,Private for-profit,1
27,1,0,4,200000,1,White,1,0,1,710,7390,100000,9,0,2022,17,Private for-profit,1
29,0,0,5,200000,1,Black,1,0,1,2100,7270,215000,9,0,2022,17,Private for-profit,1
28,1,0,4,200000,1,White,1,0,1,120,6890,125000,9,0,2022,17,Private for-profit,1
30,0,1,5,200000,1,White,1,0,1,2100,7270,330000,9,0,2022,17,Private for-profit,1
30,1,1,5,200000,1,White,1,0,1,420,9170,60000,2,0,2022,17,Part-time,1
27,1,0,5,200000,1,White,1,0,1,2320,7860,53000,9,0,2022,17,Government,1
30,1,1,4,200000,1,White,1,0,1,20,6490,207000,9,0,2022,17,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,1650,7460,60000,9,0,2022,17,Private for-profit,1
25,1,0,4,125000,1,White,1,0,1,5350,2570,40000,9,0,2022,17,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,220,770,55000,9,0,2022,17,Private for-profit,1
30,1,0,4,125000,1,White,1,0,1,2310,7860,128000,9,0,2022,17,Government,1
28,1,0,5,32500,1,White,1,0,1,2722,7890,30000,2,0,2022,17,Part-time,1
22,0,0,4,67500,1,White,1,0,1,1021,6970,70000,9,0,2022,17,Private for-profit,1
30,1,0,4,55000,1,White,1,0,1,3255,8191,58000,7,0,2022,17,Private for-profit,1
24,1,0,4,200000,1,White,1,0,1,1240,6991,65000,9,0,2022,17,Private for-profit,1
30,0,0,5,37500,1,White,1,0,1,2752,8561,32308,2,0,2022,17,Part-time,1
26,0,0,4,37500,1,White,1,0,1,2600,7370,24000,1,0,2022,17,Part-time,1
30,1,0,4,87500,1,White,1,0,1,705,7460,95000,5,0,2022,17,Private for-profit,1
30,0,1,4,87500,1,White,1,1,1,440,7890,50000,7,2,2022,17,Private for-profit,1
26,0,0,4,125000,1,Black,1,0,1,5420,7870,75000,8,0,2022,17,Part-time,1
27,0,0,5,125000,1,Black,1,0,1,500,8563,54000,7,0,2022,17,Private for-profit,1
30,1,0,4,87500,1,Asian,1,0,1,2001,8090,38000,2,0,2022,17,Private for-profit,1
28,1,0,5,87500,1,Asian,1,0,1,3255,8191,72000,9,0,2022,17,Private for-profit,1
27,1,0,5,67500,1,White,1,0,1,800,7280,65000,2,0,2022,17,Private for-profit,1
30,1,1,4,200000,1,Asian,0,1,1,1220,7380,50000,2,1,2022,17,Private for-profit,1
27,0,0,4,87500,1,White,1,0,1,5810,9160,15000,5,0,2022,17,Unemployed,0
25,1,0,4,87500,1,White,1,0,1,3300,8191,25000,8,0,2022,17,Private for-profit,1
28,0,0,4,125000,1,White,1,0,1,630,6890,150000,8,0,2022,17,Private for-profit,1
28,0,0,4,125000,1,White,1,0,1,9050,6070,53000,9,0,2022,17,Part-time,1
30,0,0,4,200000,1,White,1,0,1,120,7390,230000,8,0,2022,17,Private for-profit,1
28,1,0,5,87500,1,Black,1,0,1,440,770,95000,7,0,2022,17,Private for-profit,1
22,1,0,4,55000,1,White,1,0,1,2310,7860,24000,7,0,2022,17,Government,1
23,0,0,4,55000,1,White,1,0,1,5810,9170,14426,9,0,2022,17,Private for-profit,1
25,0,0,4,200000,1,Black,1,0,1,9240,6180,75000,9,0,2022,17,Private for-profit,1
25,0,0,4,125000,1,White,1,0,1,420,9170,93000,1,0,2022,17,Private for-profit,1
27,1,1,4,87500,1,White,1,1,1,5240,6991,105000,9,1,2022,17,Private for-profit,1
30,1,0,4,200000,1,White,1,0,1,4622,8570,33000,5,0,2022,17,Government,1
26,0,0,5,125000,1,White,1,0,1,120,8680,120000,9,0,2022,17,Private for-profit,1
30,1,1,4,125000,1,White,1,0,1,4800,4670,80000,7,0,2022,17,Private for-profit,1
28,1,0,4,200000,1,White,1,0,1,4600,7860,12000,5,0,2022,17,Government,1
30,0,0,5,32500,1,White,0,0,1,2640,7870,33000,9,0,2022,17,Private for-profit,1
23,0,0,5,32500,1,Asian,0,0,1,1450,7870,33000,9,0,2022,17,Private for-profit,1
23,0,0,4,37500,1,White,1,0,1,710,6890,35000,7,0,2022,17,Private for-profit,1
22,1,0,4,87500,1,White,1,0,1,710,7390,30000,9,0,2022,17,Private for-profit,1
30,0,1,4,87500,1,Asian,0,0,1,1021,7380,85000,9,0,2022,17,Private for-profit,1
22,0,0,4,8750,1,Asian,1,0,1,630,6672,22000,2,0,2022,17,Part-time,1
25,0,0,5,8750,1,White,0,0,1,1010,7380,26681,2,0,2022,17,Private for-profit,1
26,1,0,5,87500,1,Black,1,0,1,2002,7860,70000,9,0,2022,17,Private for-profit,1
29,0,0,5,87500,1,Asian,1,0,1,1430,3970,50000,9,0,2022,17,Private for-profit,1
28,1,1,5,87500,1,Asian,1,0,1,3324,8191,65000,9,0,2022,17,Private for-profit,1
22,0,0,4,200000,1,Asian,1,0,1,51,3370,110000,9,0,2022,17,Private for-profit,1
28,0,0,4,55000,1,Black,1,0,1,2634,7370,50000,9,0,2022,17,Unemployed,0
30,1,0,5,87500,1,Other,1,0,1,440,7460,96000,9,0,2022,17,Private for-profit,1
29,1,0,5,200000,1,Asian,1,0,1,2002,7870,5000,9,0,2022,17,Private for-profit,1
23,0,0,4,55000,1,White,1,0,1,9130,5593,0,0,0,2022,17,Part-time,1
29,1,0,4,67500,1,Asian,1,0,1,20,7470,60000,8,0,2022,17,Private for-profit,1
28,1,0,5,55000,1,White,1,0,1,51,6890,75000,7,0,2022,17,Private for-profit,1
30,0,0,4,67500,1,White,1,0,1,4850,2980,30000,9,0,2022,17,Private for-profit,1
25,0,0,4,55000,1,White,1,0,1,1031,7580,47500,9,0,2022,17,Private for-profit,1
23,1,0,4,200000,1,White,1,0,1,3255,7860,39000,9,0,2022,17,Government,1
25,0,0,4,125000,1,White,1,0,1,4720,4971,13000,9,0,2022,17,Part-time,1
28,0,0,4,55000,1,White,1,0,1,2006,8370,50000,9,0,2022,17,Private for-profit,1
29,0,1,4,200000,1,White,1,1,1,1240,6992,105000,9,1,2022,17,Private for-profit,1
29,1,1,5,200000,1,White,1,1,1,3258,8180,80000,9,1,2022,17,Part-time,1
30,0,1,5,200000,1,Asian,1,1,1,10,8370,485000,7,2,2022,17,Self-employed,1
30,1,1,5,200000,1,White,1,1,1,2320,7860,55000,9,2,2022,17,Government,1
28,0,0,5,87500,1,Asian,0,0,1,1021,7380,75000,9,0,2022,17,Private for-profit,1
28,0,0,5,87500,1,Asian,0,0,1,1021,7380,94000,9,0,2022,17,Private for-profit,1
27,0,0,5,87500,1,Asian,0,0,1,1021,7380,80000,9,0,2022,17,Private for-profit,1
30,1,1,5,200000,1,White,1,1,1,440,3580,130000,9,1,2022,17,Private for-profit,1
25,0,0,4,200000,1,White,1,0,1,52,7470,60000,7,0,2022,17,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,51,9190,31000,7,0,2022,17,Private for-profit,1
25,0,0,5,11250,1,White,1,0,1,1822,7860,20000,9,0,2022,17,Private for-profit,1
